occurrence id,location id,alert id,feed id,longitude,latitude,occurrence date,location name,precision,model eligible,validation weighting,geoname id,GAUL_code,title,publication date,url,feed name,language,summary,aegypti_suitability,albopictus_suitability,
28165,387,22179,2,75.7707,11.25098,08/04/2004 20:00,"Kozhikode, Kerala, India",PRECISE,t,1,1265873,,PRO/EDR> Chikungunya (11): India (Kerala),08/04/2004 20:00,http://promedmail.org/direct.php?id=20080409.1307,ProMED Mail,,"Source: Thaindian News, Indo-Asian News Service (IANS) report [edited] Chikungunya, a viral disease that spreads through the bite of infected mosquitoes, has struck Kerala again. The 1st cases this year [2008] have been reported from Kozhikode district.",0.875173254,0.923808684,
30276,1736,23867,5,75,12.5,20/06/2004 05:30,"Kasaragod District, Kerala, India",PRECISE,t,1,1267616,,Viral fever outbreak in Kasargod - Gulf Times,20/06/2004 05:30,http://news.google.com/news/url?sa=T&ct=us/1-0&fd=R&url=http://www.gulf-times.com/site/topics/article.asp%3Fcu_no%3D2%26item_no%3D225518%26version%3D1%26template_id%3D40%26parent_id%3D22&cid=0&ei=-phcSKSOKZ_I8ATLgZWrCQ&usg=AFQjCNHYc9IdImugobCaruTmWd8Wn2MMHg,Google News,,"Gulf Times, Qatar - KASARGOD: Kerala's northern district of Kasargod is in the grip of a viral fever, which has symptoms similar to chikungunya, and as many as 33254 cases have ...",0.758611294,0.779742525,
36297,1409,28503,2,88.32393,21.65766,16/10/2004 03:00,"South 24 Parganas, West Bengal, India",PRECISE,t,1,,,"PRO/EDR> Chikungunya (45): Indonesia (W. Sumatra), India (W. Bengal)",16/10/2004 03:00,http://promedmail.org/direct.php?id=20081016.3286,ProMED Mail,,"[1] Indonesia (West Sumatra) [2] India (West Bengal) ****** [1] Indonesia (West Sumatra) Date: Wed 15 Oct 2008 Source: MetroTVNews.com [in Indonesian, machine trans., edited] Dozens of residents of Pauh subdistrict, Kota Padang of West Sumatra have come down with chikungunya.",0.525831628,0.314270009,
27754,1632,21898,2,103.5,2,27/04/2004 15:00,"Johor, Malaysia",ADMIN1,t,1,1733049,1891,PRO/EDR> Chikungunya (13): Malaysia (Johor),27/04/2004 15:00,http://promedmail.org/direct.php?id=20080428.1462,ProMED Mail,,"Source: NST Online [edited] A total of 16 people in Kampung Ulu Choh [Johor state] have been diagnosed with chikungunya, a non-lethal viral fever [seldom lethal. - Mod.TY] with symptoms similar to dengue.",0.387892464,0.118232283,
35047,904,26518,2,102.25,2.25,03/09/2004 22:00,"Melaka, Malaysia",ADMIN1,t,1,1733035,1895,PRO/EDR> Chikungunya (37): Malaysia,03/09/2004 22:00,http://promedmail.org/direct.php?id=20080904.2768,ProMED Mail,,"Source: Malaysian National News Agency (Bernama) [edited] A total of 224 people nationwide are suspected to be down with chikungunya last week [week of 24-30 Aug 2008], compared with only 179 in the previous week.",0.963286362,0.913650012,
35050,110,26518,2,113.0012,2.55743,03/09/2004 22:00,"Sarawak, Malaysia",ADMIN1,t,1,1733038,1902,PRO/EDR> Chikungunya (37): Malaysia,03/09/2004 22:00,http://promedmail.org/direct.php?id=20080904.2768,ProMED Mail,,"Source: Malaysian National News Agency (Bernama) [edited] A total of 224 people nationwide are suspected to be down with chikungunya last week [week of 24-30 Aug 2008], compared with only 179 in the previous week.",0.348151591,0.307531318,
29898,524,23593,2,102.81667,2.5,28/06/2004 03:57,"Segamat, Johor, Malaysia",PRECISE,t,1,1732846,,"PRO/EDR> Chikungunya (26): Malaysia (Johor), susp.",28/06/2004 03:57,http://promedmail.org/direct.php?id=20080628.1992,ProMED Mail,,Source: The Star Online [edited] A total of 34 plantation workers from a rubber estate here in Segamat are suspected to be down with chikungunya fever.,0.911857676,0.493895015,
33485,2630,26359,5,102.55,2.26667,08/08/2004 00:53,"Tangkak, Johor, Malaysia",PRECISE,t,1,1732857,,Johor district worst hit by chikungunya outbreak - New Straits Times,08/08/2004 00:53,http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://www.nst.com.my/Current_News/NST/Saturday/National/2316229/Article/index_html&cid=0&ei=LOycSMzsMZLGyASO383nCw&usg=AFQjCNFpL49CvJyH8cTOdhX_35hZUBErIw,Google News,,"New Straits Times, Malaysia - By : Syed Umar Ariff Other than headaches, the 49-year-old tuition teacher also suffered from severe joint pains, especially on her arms and hands. ...",0.860563124,0.543689078,
34438,136,27074,14,103.80805,1.29162,09/09/2004 16:02,Singapore,PRECISE,t,1,1880252,,PRO/MBDS> Chikungunya - Asia (03): Singapore,09/09/2004 16:02,http://promedmail.org/direct.php?id=20080910.2823,ProMED MBDS,,"Source: Singapore Ministry of Health [edited] Current overall situation ------------------------- Since January 2008, Singapore has been experiencing outbreaks of both imported and local cases of Chikungunya fever. There have been an additional 28 cases (including 16 imported) since the last update.",0.954383854,0.965365464,
32982,1615,25981,2,103.70944,1.43667,26/08/2004 00:00,"Lim Chu Kang, Singapore",PRECISE,t,1,1882253,,PRO/EDR> Chikungunya (36): Singapore,26/08/2004 00:00,http://promedmail.org/direct.php?id=20080826.2665,ProMED Mail,,"Source: Channel NewsAsia, Central News Agency (CNA) report [edited] The Ministry of Health (MOH) said the index cases are a 25-year-old Bangladeshi and a 41-year-old Singaporean.",0.894096048,0.906418629,
29371,1629,23138,2,80.39917,6.68278,03/05/2004 16:00,"Ratnapura, Sabaragamuwa, Sri Lanka",PRECISE,t,1,1228730,,"PRO/EDR> Chikungunya (16): India (Karnataka), Sri Lanka RFI",03/05/2004 16:00,http://promedmail.org/direct.php?id=20080504.1524,ProMED Mail,,[1] India (Karnataka) [2] Sri Lanka (Sabaragamuwa): Request for Information ****** [1] India [Karnataka] Date: Sat 3 May 2008 Source: DaijiWorld [edited] Medical investigations have revealed that 6 persons are suffering from ...,0.461890829,0.423752942,
26707,1587,21033,2,80.3436,7.2523,13/03/2004 08:57,"Kegalle, Sabaragamuwa, Sri Lanka",PRECISE,t,1,1240723,,PRO/EDR> Chikungunya (09): Sri Lanka,13/03/2004 08:57,http://promedmail.org/direct.php?id=20080314.1014,ProMED Mail,,"Source: Daily News [edited] The people of Deraniyagala have been warned about the spread of chikungunya in the area. About 150 are suspected to have contracted this disease, said Dr AN Palinda Karunatilleke, DMO [district medical officer], Eratne Rural Hospital.",0.616626553,0.311728756,
26193,1546,20647,2,80.41726,8.35648,30/03/2004 03:57,"Anuradhapura, North Central, Sri Lanka",PRECISE,t,1,1251081,,PRO/EDR> Chikungunya (10): Sri Lanka,30/03/2004 03:57,http://promedmail.org/direct.php?id=20080330.1185,ProMED Mail,,"Source: Sunday Times Online [edited] A new crisis has erupted in the northern war zone with a virtual epidemic of dengue and chikungunya viral fever among troops due to the heavy rains and resultant floods, officials said.",0.784868281,0.43712157,
35877,3026,28186,2,101.75,6.33333,27/10/2004 21:00,"Changwat Narathiwat, Narathiwat, Thailand",ADMIN1,t,1,1608408,2882,"PRO/AH/EDR> Chikungunya (47): Thailand, conf.",27/10/2004 21:00,http://promedmail.org/direct.php?id=20081028.3407,ProMED Mail,,[The following report was posted on PRO/MBDS (archive no. 20081026.3380 ).,0.77417662,0.693707538,
36435,3169,28606,2,103.39379,0.99503,09/10/2004 14:00,"Meral, Riau Islands, Indonesia",PRECISE,t,1,1903663,,PRO/EDR> Chikungunya (42): Indonesia (Riau Islands),09/10/2004 14:00,http://promedmail.org/direct.php?id=20081010.3206,ProMED Mail,,"Source: Batam Pos [in Indonesian, machine trans., edited] At least 10 residents Pangke Village, Kecamatan Meral, Karimun were attacked by chikungunya disease [virus]. ""The illness began to spread, since a week ago, in the Meral Subdistrict.",0.713452013,0.137291044,
36337,3127,28534,5,102.13333,1.46667,14/10/2004 03:37,"Bengkalis, Riau, Indonesia",PRECISE,t,1,1649169,,Chikungunya outbreak hits Bengkalis - Jakarta Post,14/10/2004 03:37,http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://old.thejakartapost.com/detailheadlines.asp%3Ffileid%3D20081015.A04%26irec%3D3&cid=0&ei=OWr1SNu1JZnK8ASmzI3pBQ&usg=AFQjCNHvuTCNAeL2DVw7bQPIZBP25l7dYw,Google News,,"Jakarta Post, Indonesia - An outbreak of Chikungunya disease has hit five districts in Bengkalis regency, Riau, with 320 people reported to have been infected by the mosquito-borne ...",0.66570645,0.351739556,
28217,789,22200,2,105.25803,-5.42544,05/04/2004 18:00,"Bandar Lampung, Lampung, Indonesia",PRECISE,t,1,1624917,,PRO/EDR> Chikungunya - Indonesia (02): (Sumatra),05/04/2004 18:00,http://promedmail.org/direct.php?id=20080406.1258,ProMED Mail,,"Source: Antara News [edited] A chikungunya outbreak in Sukarame I village, Sukarame sub district, Bandar Lampung city, is reported to be affecting more and more people after the disease was said to have also occurred in other sub districts.",0.935848091,0.827673125,
35950,180,28242,2,106.8063,-6.18619,27/10/2004 00:00,"Jakarta Capital Region, Indonesia",ADMIN1,t,1,,1013676,PRO/EDR> Chikungunya (46): Indonesia,27/10/2004 00:00,http://promedmail.org/direct.php?id=20081027.3390,ProMED Mail,,"[1] Indonesia (Jakarta) Date: Mon 27 Oct 2008 From: Dr Volker Klinnert Chikungunya has been reported several times for the last weeks in Indonesia, mainly in rural areas. In our clinic at the German Embassy in Jakarta we have seen now several cases of Chikungunya in 'expats' living in Jakarta, which is new compared to previous years.",0.983939587,0.892268105,
31789,2165,25027,2,114.6859,-8.3736,19/07/2004 09:00,"Mendoyo, Bali, Indonesia",PRECISE,t,1,1635572,,PRO/EDR> Chikungunya (28): Indonesia (Bali),19/07/2004 09:00,http://promedmail.org/direct.php?id=20080720.2198,ProMED Mail,,"Source: Bali Post [in Indonesian, machine translated, edited] Chikunguya [virus] has attacked between 10 and 20 residents in RT 02, Banjar Yeh Sumbul, Yeh Sumbul, Mendoyo over the past 2 weeks. Most residents claimed that they did not know the cause and regarded it only as a normal fever.",0.811739021,0.299576397,
31790,2166,25027,2,114.79,-8.4091,19/07/2004 09:00,"Yeh Sumbul, Bali, Indonesia",PRECISE,t,1,7553267,,PRO/EDR> Chikungunya (28): Indonesia (Bali),19/07/2004 09:00,http://promedmail.org/direct.php?id=20080720.2198,ProMED Mail,,"Source: Bali Post [in Indonesian, machine translated, edited] Chikunguya [virus] has attacked between 10 and 20 residents in RT 02, Banjar Yeh Sumbul, Yeh Sumbul, Mendoyo over the past 2 weeks. Most residents claimed that they did not know the cause and regarded it only as a normal fever.",0.755079938,0.701007133,
36296,1286,28503,2,100.35427,-0.94924,16/10/2004 03:00,"Padang, West Sumatra, Indonesia",PRECISE,t,1,1633419,,"PRO/EDR> Chikungunya (45): Indonesia (W. Sumatra), India (W. Bengal)",16/10/2004 03:00,http://promedmail.org/direct.php?id=20081016.3286,ProMED Mail,,"[1] Indonesia (West Sumatra) [2] India (West Bengal) ****** [1] Indonesia (West Sumatra) Date: Wed 15 Oct 2008 Source: MetroTVNews.com [in Indonesian, machine trans., edited] Dozens of residents of Pauh subdistrict, Kota Padang of West Sumatra have come down with chikungunya.",0.929085452,0.86733691,
28512,1461,22459,2,109.90128,-7.32724,28/05/2004 03:50,"Java, Indonesia",ADMIN1,t,1,1642673,1013686,PRO/ERR> Chikungunya (22): Indonesia (Java),28/05/2004 03:50,http://promedmail.org/direct.php?id=20080528.1733,ProMED Mail,,,0.566791245,0.505504068,
29365,1759,23137,2,110.83806,-7.6725,04/05/2004 17:00,"Sukoharjo, Central Java, Indonesia",PRECISE,t,1,1626272,,PRO/EDR> Chikungunya (17): Indonesia (Java),04/05/2004 17:00,http://promedmail.org/direct.php?id=20080505.1531,ProMED Mail,,"Source: Antara News [edited] Chikungunya virus has infected a total of 473 people in Sukoharjo District, during the 1st 4 months of 2008, Agus Prihatmo of the Sukoharjo health service said.",0.963919348,0.943288827,
39180,3523,30746,2,109.65361,-7.66861,18/12/2004 16:00,"Kebumen, Central Java, Indonesia",PRECISE,t,1,1640706,,PRO/EDR> Chikungunya (54): Indonesia (Central Java),18/12/2004 16:00,http://promedmail.org/direct.php?id=20081219.3993,ProMED Mail,,"Source: Suara Merdeka.com Cyber News [in Indonesian, machine translated, edited] Another chikungunya outbreak has been laboratory confirmed in this region ------------------------------------------------------------------------- There has been a chikungunya health emergency in Kebumen Regency.",0.931972764,0.934635868,
39363,3576,30885,2,110.59583,-7.53306,10/12/2004 21:00,"Boyolali, Central Java, Indonesia",PRECISE,t,1,1648084,,PRO/EDR> Chikungunya (50): Indonesia: (JT),10/12/2004 21:00,http://promedmail.org/direct.php?id=20081211.3895,ProMED Mail,,"Source: Kompas.com [in Indonesian, machine trans., edited] Due to the increasing number of areas having epidemics, in Boyolali district, Central Java, an emergency has been declared due to a chikungunya [virus] outbreak.",0.941944203,0.922572961,
37522,3327,29489,2,109.40667,-7.7325,18/11/2004 21:00,"Pesawahan, Central Java, Indonesia",PRECISE,t,1,6369786,,PRO/EDR> Chikungunya (48): Indonesia (JT),18/11/2004 21:00,http://promedmail.org/direct.php?id=20081119.3653,ProMED Mail,,"Source: myRMnews.com [in Indonesian machine trans., edited] Apparently the rainy season currently has made the season suitable for mosquitoes laying eggs and producing larvae. In the Pesawahan village, Rawalo, Banyumas, Central Java, dozens of people have been afflicted with chikungunya illness.",0.788647735,0.718601378,
100816,6202,71980,2,78.52349,17.38649,06/09/2005 15:00,"Amberpet, Hyderabad, Andhra Pradesh, India",PRECISE,t,1,,,PRO/EDR> Chikungunya (31): India (AP),06/09/2005 15:00,http://promedmail.org/direct.php?id=20090907.3145,ProMED Mail,,"Source: Desimeet.com [edited] The spate of seasonal diseases in twin cities took another turn, with authorities on Sunday [6 Sep 2009] confirming the presence of chikungunya in twin cities [of Hyderabad]. The Nallakunta Fever Hospital had received a patient with chikungunya like symptoms from Amberpet.",0.84847384,0.291424517,
80712,5560,56729,2,74.167,15.233,24/07/2005 15:00,"Sanguem, Goa, India",PRECISE,t,1,1257399,,PRO/EDR> Chikungunya (26): India (GA),24/07/2005 15:00,http://promedmail.org/direct.php?id=20090725.2627,ProMED Mail,,"Source: The Times of India [edited] The mystery fever raging in Sanguem has been confirmed as chikungunya [virus infection], signalling an outbreak of the disease.",0.932848542,0.899124506,
45616,4153,35666,2,73.50258,21.87011,13/03/2005 16:00,"Nandod, Gujarat, India",PRECISE,t,1,1261945,,PRO/EDR> Chikungunya (04): India (GJ),13/03/2005 16:00,http://promedmail.org/direct.php?id=20090314.1050,ProMED Mail,,"Source: Express India [edited] More than 100 suspected cases of chickungunya have been reported in Kothra village of Nandod taluka, Narmada district recently.",0.924030593,0.725360053,
116235,7593,84896,2,75.867,15.667,31/10/2005 00:00,"Nidagundi, Karnataka, India",PRECISE,t,1,1261445,,"PRO/EDR> Chikungunya (43): Thailand, Malaysia, Reunion",31/10/2005 00:00,http://promedmail.org/direct.php?id=20091031.3767,ProMED Mail,,"Source: US Centers for Disease Control and Prevention Outbreak Notice [edited] Situation Information --------------------- Since 2006, parts of Asia and the Indian Ocean have reported chikungunya fever activity.",0.851220075,0.20686327,
43110,3854,33781,5,74.4189,14.42853,25/02/2005 06:34,"Kumta, Karnataka, India",PRECISE,t,1,1265645,,Chikungunya outbreak - Express Buzz,25/02/2005 06:34,http://news.google.com/news/url?sa=T&ct=us/0-0&fd=R&url=http://www.expressbuzz.com/edition/story.aspx%3FTitle%3DChikungunya%2Boutbreak%26artid%3DAg65RrDIVbY%3D%26SectionID%3D7GUA38txp3s%3D%26MainSectionID%3DfyV9T2jIa4A%3D%26SectionName%3DzkvyRoWGpmWSxZV2TGM5XQ%3D%3D%26SEO%3D&cid=0&ei=KD6mSbXsHJLKMqWvlIQD&usg=AFQjCNFF71p1p_2Q9PjXOYu2XvDxU4T9DA,Google News,,"Express Buzz, India KARWAR: As many as 260 people of Murur, Kallabbe, Musugoppa, Shirgunji, Uppin pattan, Mattalli, Sandalli, Gowdarkeri, Hattikeri and Konare villages in Kumta taluk are suffering from chikungunya. Kumta MLA Dinakar Shetty held a meeting with officials of ...",0.942443294,0.644055413,
63159,265,45010,2,77.60329,12.97623,05/05/2005 18:00,"Bangalore, Karnataka, India",PRECISE,t,1,1277333,,PRO/EDR> Chikungunya (10): India (KA) susp.,05/05/2005 18:00,http://promedmail.org/direct.php?id=20090506.1692,ProMED Mail,,Source: Deccan Herald [edited] Suspect chikungunya cases are rising in DJ Halli area. On Sunday [3 May 2009] around 100 new patients were treated at the BBMP [Greater Bangalore Municipal Body] health camps and 28 new cases were reported at the DJ Halli Hospital.,0.937288242,0.923451237,
81827,261,57533,2,76.5087,9.9904,29/07/2005 17:00,"Kerala State, India",ADMIN1,t,1,1267254,1495,PRO/EDR> Chikungunya (27): India (KL) RFI,29/07/2005 17:00,http://promedmail.org/direct.php?id=20090730.2666,ProMED Mail,,"Source: Asianetindia.com [edited] Lakhs [100s of 1000s] of people in 5 districts of Kerala, especially the northern regions, are suffering from viral fever mainly caused [transmitted] by mosquito bite during monsoon season. [A lakh is a unit in the Indian numbering system equal to 100 000.",0.796288169,0.938456674,
104073,51,74885,2,78,11,20/10/2005 03:00,"Tamil Nadu State, India",ADMIN1,t,1,,1508,"PRO/EDR> Chikungunya (40): India (TN), susp.",20/10/2005 03:00,http://promedmail.org/direct.php?id=20091020.3612,ProMED Mail,,...,0.978711991,0.757605044,
91823,895,65072,2,79.31271,9.2885,04/08/2005 17:00,"Rameswaram, Tamil Nadu, India",PRECISE,t,1,1258698,,PRO/EDR> Chikungunya (29): India (TN),04/08/2005 17:00,http://promedmail.org/direct.php?id=20090805.2763,ProMED Mail,,"Source: The Hindu [edited] An outbreak of chikungunya has been reported in some parts of Rameswaram [Tamil Nadu state]. A team of entomologists, who visited the island a few days ago and collected blood samples from affected persons, has also confirmed the outbreak.",0.942870361,0.636887068,
