ID,Start_month,Start_year,End_month,End_year,Host,Community,N_prevalence,No_Positive,Prevalence,Lower_age,Upper_age,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Site_name_5,Latitude_5,Longitude_5,Coordinate_source_5,Site_name_6,Latitude_6,Longitude_6,Coordinate_source_6,Site_name_7,Latitude_7,Longitude_7,Coordinate_source_7,Admin2_1,Admin2_2,Admin1_1,Publication_year,Source_1,Source_2
560,6,2001,8,2003,Homo sapiens,,173,6,0.034682081,0,99,Positive in two independent serological tests,Ecuador,point,Bramaderos,-4.07904,-79.82321,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Black, C. L. et al. Seroprevalence of Trypanosoma cruzi in rural Ecuador and clustering of seropositivity within households. Am. J. Trop. Med. Hyg. 81, 1035-1040 (2009).",
561,6,2001,8,2003,Homo sapiens,,125,9,0.072,0,99,Positive in two independent serological tests,Ecuador,point,Jacapo,-4.31667,-79.61667,"Pinto, C. M., Ocana-Mayorga, S., Lascano, M. S. & Grijalva, M. J. Infection by trypanosomes in marsupials and rodents associated with human dwellings in Ecuador. J. Parasitol. 92, 1251-1255 (2006).",,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Black, C. L. et al. Seroprevalence of Trypanosoma cruzi in rural Ecuador and clustering of seropositivity within households. Am. J. Trop. Med. Hyg. 81, 1035-1040 (2009).",
562,6,2001,8,2003,Homo sapiens,,179,9,0.05027933,0,99,Positive in two independent serological tests,Ecuador,point,Naranjo Dulce,-4.08134,-79.70131,OpenStreetMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Black, C. L. et al. Seroprevalence of Trypanosoma cruzi in rural Ecuador and clustering of seropositivity within households. Am. J. Trop. Med. Hyg. 81, 1035-1040 (2009).",
563,6,2001,8,2003,Homo sapiens,,173,5,0.028901734,0,99,Positive in two independent serological tests,Ecuador,point,Pindo Alto,-4.41667,-79.45,"Pinto, C. M., Ocana-Mayorga, S., Lascano, M. S. & Grijalva, M. J. Infection by trypanosomes in marsupials and rodents associated with human dwellings in Ecuador. J. Parasitol. 92, 1251-1255 (2006).",,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Black, C. L. et al. Seroprevalence of Trypanosoma cruzi in rural Ecuador and clustering of seropositivity within households. Am. J. Trop. Med. Hyg. 81, 1035-1040 (2009).",
564,6,2001,8,2003,Homo sapiens,,252,3,0.011904762,0,99,Positive in two independent serological tests,Ecuador,point,Playas,-4.03333,-79.68333,"Pinto, C. M., Ocana-Mayorga, S., Lascano, M. S. & Grijalva, M. J. Infection by trypanosomes in marsupials and rodents associated with human dwellings in Ecuador. J. Parasitol. 92, 1251-1255 (2006).",,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Black, C. L. et al. Seroprevalence of Trypanosoma cruzi in rural Ecuador and clustering of seropositivity within households. Am. J. Trop. Med. Hyg. 81, 1035-1040 (2009).",
591,5,2005,5,2005,Homo sapiens,,116,2,0.017241379,0,99,Positive in two independent serological tests,Colombia,point,El Cedro,9.00472,-73.97806,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Dib, J., Barnabe, C., Tibayrenc, M. & Triana, O. Incrimination of Eratyrus cuspidatus (Stal) in the transmission of Chagas' disease by molecular epidemiology analysis of Trypanosoma cruzi isolates from a geographically restricted area in the north of Colombia. Acta Tropica 111, 237-242 (2009).","Dib, J. (2015) personal communication"
606,8,2005,10,2005,Homo sapiens,,1053,47,0.044634378,0,99,Positive in two independent serological tests,Peru,point,Sachaca district,-16.42117,-71.57625,"Bowman, N. M. et al. Chagas disease transmission in periurban communities of Arequipa, Peru. Clin. Infect. Dis. 46, 1822-1828 (2008).",,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,"Levy, M. Z. et al. Spatial patterns in discordant diagnostic test results for Chagas disease: Links to transmission hotspots. Clin. Infect. Dis. 48, 1104-1106 (2009).",
622,4,2005,4,2006,Homo sapiens,,346,18,0.052023121,21,79,Positive in two independent serological tests,Argentina,points,Several villages around Amama,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860,,,2008,"Cardinal, M. V. et al. Molecular epidemiology of domestic and sylvatic Trypanosoma cruzi infection in rural northwestern Argentina. Int. J. Parasitol. 38, 1533-1543 (2008).",
623,4,2007,4,2007,Homo sapiens,,266,14,0.052631579,28,62,Positive in two independent serological tests,Argentina,point,Amama,-27.20889,-63.03889,Google Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Cardinal, M. V. et al. Molecular epidemiology of domestic and sylvatic Trypanosoma cruzi infection in rural northwestern Argentina. Int. J. Parasitol. 38, 1533-1543 (2008).",
635,,2004,,2005,Homo sapiens,,263,6,0.022813688,0.9,18,Positive in two independent serological tests,Peru,point,Sachaca district,-16.42117,-71.57625,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Bowman, N. M. et al. Chagas disease transmission in periurban communities of Arequipa, Peru. Clin. Infect. Dis. 46, 1822-1828 (2008).",
636,,2004,,2005,Homo sapiens,,319,11,0.034482759,0.9,18,Positive in two independent serological tests,Peru,point,Sachaca district,-16.42117,-71.57625,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Bowman, N. M. et al. Chagas disease transmission in periurban communities of Arequipa, Peru. Clin. Infect. Dis. 46, 1822-1828 (2008).",
637,,2004,,2005,Homo sapiens,,509,26,0.05108055,0.9,18,Positive in two independent serological tests,Peru,point,Sachaca district,-16.42117,-71.57625,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Bowman, N. M. et al. Chagas disease transmission in periurban communities of Arequipa, Peru. Clin. Infect. Dis. 46, 1822-1828 (2008).",
638,,2004,,2005,Homo sapiens,,423,31,0.073286052,0.9,18,Positive in two independent serological tests,Peru,point,Tiabaya district,-16.45,-71.59,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Bowman, N. M. et al. Chagas disease transmission in periurban communities of Arequipa, Peru. Clin. Infect. Dis. 46, 1822-1828 (2008).",
639,4,2007,7,2007,Homo sapiens,,1913,121,0.063251438,0.75,18,Positive in two independent serological tests,Bolivia,point,Sucre city,-19.03332,-65.2074,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Roddy, P. et al. Field evaluation of a rapid immunochromatographic assay for detection of Trypanosoma cruzi infection by use of whole blood. J. Clin. Microbiol. 46, 2022-2027 (2008).",
648,8,2005,10,2005,Homo sapiens,,433,23,0.053117783,2,18,Positive in two independent serological tests,Peru,point,Guadalupe,-16.43749,-71.5896,OpenStreetMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Levy, M. Z. et al. Targeted screening strategies to detect Trypanosoma cruzi infection in children. PLoS. Negl. Trop. Dis. 1 (2007).",
764,7,2003,9,2003,Homo sapiens,,35,1,0.028571429,0,4,Positive in three independent serological tests,Mexico,point,Los Guerrero,20.44121,-103.89856,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Breniere, S. F. et al. Peridomestic colonization of Triatoma longipennis (Hemiptera, Reduviidae) and Triatoma barberi (Hemiptera, Reduviidae) in a rural community with active transmission of Trypanosoma cruzi in jalisco state, Mexico. Acta Tropica 101, 249-257 (2007).",
765,7,2003,9,2003,Homo sapiens,,59,0,0,5,9,Positive in three independent serological tests,Mexico,point,Los Guerrero,20.44121,-103.89856,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Breniere, S. F. et al. Peridomestic colonization of Triatoma longipennis (Hemiptera, Reduviidae) and Triatoma barberi (Hemiptera, Reduviidae) in a rural community with active transmission of Trypanosoma cruzi in jalisco state, Mexico. Acta Tropica 101, 249-257 (2007).",
766,7,2003,9,2003,Homo sapiens,,103,1,0.009708738,10,19,Positive in three independent serological tests,Mexico,point,Los Guerrero,20.44121,-103.89856,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Breniere, S. F. et al. Peridomestic colonization of Triatoma longipennis (Hemiptera, Reduviidae) and Triatoma barberi (Hemiptera, Reduviidae) in a rural community with active transmission of Trypanosoma cruzi in jalisco state, Mexico. Acta Tropica 101, 249-257 (2007).",
767,7,2003,9,2003,Homo sapiens,,115,0,0,20,39,Positive in three independent serological tests,Mexico,point,Los Guerrero,20.44121,-103.89856,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Breniere, S. F. et al. Peridomestic colonization of Triatoma longipennis (Hemiptera, Reduviidae) and Triatoma barberi (Hemiptera, Reduviidae) in a rural community with active transmission of Trypanosoma cruzi in jalisco state, Mexico. Acta Tropica 101, 249-257 (2007).",
768,7,2003,9,2003,Homo sapiens,,74,2,0.027027027,40,59,Positive in three independent serological tests,Mexico,point,Los Guerrero,20.44121,-103.89856,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Breniere, S. F. et al. Peridomestic colonization of Triatoma longipennis (Hemiptera, Reduviidae) and Triatoma barberi (Hemiptera, Reduviidae) in a rural community with active transmission of Trypanosoma cruzi in jalisco state, Mexico. Acta Tropica 101, 249-257 (2007).",
769,7,2003,9,2003,Homo sapiens,,53,4,0.075471698,60,99,Positive in three independent serological tests,Mexico,point,Los Guerrero,20.44121,-103.89856,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Breniere, S. F. et al. Peridomestic colonization of Triatoma longipennis (Hemiptera, Reduviidae) and Triatoma barberi (Hemiptera, Reduviidae) in a rural community with active transmission of Trypanosoma cruzi in jalisco state, Mexico. Acta Tropica 101, 249-257 (2007).",
770,,1999,,2000,Homo sapiens,,38,18,0.473684211,7,9,Positive in one serological test,Bolivia,point,Pampas Punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40444,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
771,,1999,,2000,Homo sapiens,,16,6,0.375,10,12,Positive in one serological test,Bolivia,point,Pampas Punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40444,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
772,,1999,,2000,Homo sapiens,,7,0,0,1,3,Positive in one serological test,Bolivia,point,Sopachuy,-19.45101,-64.52854,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
773,,1999,,2000,Homo sapiens,,78,11,0.141025641,4,6,Positive in one serological test,Bolivia,point,Sopachuy,-19.45101,-64.52854,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
774,,1999,,2000,Homo sapiens,,117,36,0.307692308,7,9,Positive in one serological test,Bolivia,point,Sopachuy,-19.45101,-64.52854,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
775,,1999,,2000,Homo sapiens,,118,43,0.36440678,10,12,Positive in one serological test,Bolivia,point,Sopachuy,-19.45101,-64.52854,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
776,,1999,,2000,Homo sapiens,,98,45,0.459183673,13,15,Positive in one serological test,Bolivia,point,Sopachuy,-19.45101,-64.52854,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
777,,1999,,2000,Homo sapiens,,52,34,0.653846154,16,99,Positive in one serological test,Bolivia,point,Sopachuy,-19.45101,-64.52854,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
778,,1999,,2000,Homo sapiens,,6,1,0.166666667,1,3,Positive in one serological test,Bolivia,point,Tarabuquillo,-19.35155,-64.47767,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
779,,1999,,2000,Homo sapiens,,9,3,0.333333333,4,6,Positive in one serological test,Bolivia,point,Tarabuquillo,-19.35155,-64.47767,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
780,,1999,,2000,Homo sapiens,,14,8,0.571428571,7,9,Positive in one serological test,Bolivia,point,Tarabuquillo,-19.35155,-64.47767,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
781,,1999,,2000,Homo sapiens,,14,11,0.785714286,10,12,Positive in one serological test,Bolivia,point,Tarabuquillo,-19.35155,-64.47767,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
782,,1999,,2000,Homo sapiens,,1,0,0,1,3,Positive in one serological test,Bolivia,point,Tomina,-19.18585,-64.46238,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
783,,1999,,2000,Homo sapiens,,54,24,0.444444444,4,6,Positive in one serological test,Bolivia,point,Tomina,-19.18585,-64.46238,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
784,,1999,,2000,Homo sapiens,,86,60,0.697674419,7,9,Positive in one serological test,Bolivia,point,Tomina,-19.18585,-64.46238,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
785,,1999,,2000,Homo sapiens,,34,29,0.852941176,10,12,Positive in one serological test,Bolivia,point,Tomina,-19.18585,-64.46238,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Zarate-Blades, C. R., Blades, N., Nascimento, M. S., da Silveira, J. F. & Umezawa, E. S. Diagnostic performance of tests based on Trypanosoma cruzi excreted-secreted antigens in an endemic area for Chagas' disease in Bolivia. Diagn. Microbiol. Infect. Dis. 57, 229-232 (2007).",
896,,,,,Homo sapiens,,43,23,0.534883721,4,15,Positive in two independent serological tests,Bolivia,point,Cochabamba (suburbs),-17.40207,-66.1625,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,"Sathler-Avelar, R. et al. Phenotypic features of peripheral blood leucocytes during early stages of human infection with Trypanosoma cruzi. Scand. J. Immunol. 58, 655-663 (2003).",
901,,2000,,2000,Homo sapiens,,154,27,0.175324675,1,82,Positive in two independent serological tests,Argentina,point,Chorotes suburb of Tartagal,-22.51785,-63.78991,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,"Taranto, N. J. et al. Clinical status and parasitic infection in a Wichi Aboriginal community in Salta, Argentina. Trans. R. Soc. Trop. Med. Hyg. 97, 554-558 (2003).",
920,,,,,Homo sapiens,,21,2,0.095238095,0,99,Positive in two independent serological tests,Mexico,polygon,Arroyo Seco municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010827,,,2005,"Villagran, M. E., Marin, C., Rodriguez-Gonzalez, I., De Diego, J. A. & Sanchez-Moreno, M. Use of an iron superoxide dismutase excreted by Trypanosoma cruzi in the diagnosis of Chagas disease: Seroprevalence in rural zones of the state of Queretaro, Mexico. Am. J. Trop. Med. Hyg. 73, 510-516 (2005).",
921,,,,,Homo sapiens,,60,4,0.066666667,0,99,Positive in two independent serological tests,Mexico,polygon,Pinal de Amoles municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010826,,,2005,"Villagran, M. E., Marin, C., Rodriguez-Gonzalez, I., De Diego, J. A. & Sanchez-Moreno, M. Use of an iron superoxide dismutase excreted by Trypanosoma cruzi in the diagnosis of Chagas disease: Seroprevalence in rural zones of the state of Queretaro, Mexico. Am. J. Trop. Med. Hyg. 73, 510-516 (2005).",
922,,,,,Homo sapiens,,290,8,0.027586207,0,99,Positive in two independent serological tests,Mexico,polygon,Toliman municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010842,,,2005,"Villagran, M. E., Marin, C., Rodriguez-Gonzalez, I., De Diego, J. A. & Sanchez-Moreno, M. Use of an iron superoxide dismutase excreted by Trypanosoma cruzi in the diagnosis of Chagas disease: Seroprevalence in rural zones of the state of Queretaro, Mexico. Am. J. Trop. Med. Hyg. 73, 510-516 (2005).",
923,,,,,Homo sapiens,,218,16,0.073394495,0,99,Positive in two independent serological tests,Mexico,polygon,Cadereyta municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010828,,,2005,"Villagran, M. E., Marin, C., Rodriguez-Gonzalez, I., De Diego, J. A. & Sanchez-Moreno, M. Use of an iron superoxide dismutase excreted by Trypanosoma cruzi in the diagnosis of Chagas disease: Seroprevalence in rural zones of the state of Queretaro, Mexico. Am. J. Trop. Med. Hyg. 73, 510-516 (2005).",
924,,,,,Homo sapiens,,87,7,0.08045977,0,99,Positive in two independent serological tests,Mexico,polygon,Penamiller municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010837,,,2005,"Villagran, M. E., Marin, C., Rodriguez-Gonzalez, I., De Diego, J. A. & Sanchez-Moreno, M. Use of an iron superoxide dismutase excreted by Trypanosoma cruzi in the diagnosis of Chagas disease: Seroprevalence in rural zones of the state of Queretaro, Mexico. Am. J. Trop. Med. Hyg. 73, 510-516 (2005).",
