ID,Start_month,Start_year,End_month,End_year,Host,Community,Lower_age,Upper_age,N_occurrence,Presence/absence,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Admin2_1,Admin1_1,Publication_year,Source_1,Source_2
17562,,1995,,1995,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17563,,1996,,1996,Homo sapiens,blood donors,18,60,,1,Positive in three independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17564,,1997,,1997,Homo sapiens,blood donors,18,60,,1,Positive in three independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17565,,1998,,1998,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17566,,1999,,1999,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17567,,2000,,2000,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17568,,2001,,2001,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17569,,2002,,2002,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17570,,2003,,2003,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17571,,2004,,2004,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17572,,2005,,2005,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17573,,2006,,2006,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17574,,2007,,2007,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17575,,2008,,2008,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17576,,2009,,2009,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17577,,2010,,2010,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17578,,2011,,2011,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17583,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,São Fidélis,,,,,,,,,,,,,,,,9964,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17584,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Sebastião do Alto,,,,,,,,,,,,,,,,9972,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17585,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Campos dos Goytacazes,,,,,,,,,,,,,,,,9909,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17586,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Santa Maria Madalena,,,,,,,,,,,,,,,,9962,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17587,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Conceição de Macabu,,,,,,,,,,,,,,,,9916,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17588,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Bom Jesus do Itabapoana,,,,,,,,,,,,,,,,9905,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17589,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Cardoso Moreira,,,,,,,,,,,,,,,,9912,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17590,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,São Francisco de Itabapoana,,,,,,,,,,,,,,,,9965,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17591,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Itaboraí,,,,,,,,,,,,,,,,9923,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
17592,,,,,Homo sapiens,chagas disease patients confirmed autochthonous vectorial transmission,0,27,,1,Positive in two independent serological tests,Brazil,polygon,Resende,,,,,,,,,,,,,,,,9956,,2015,"Sangenis, L. H. C. et al. Autochthonous transmission of Chagas disease in Rio de Janeiro State, Brazil: a clinical and eco-epidemiological study. BMC Infect. Dis. 15 (2015).",
