"DataType","IfPolygon_AdminLevel","Year","Latitude","Longitude","Country","ADMcode","Disease","ADMSource","NumCases","LocationName","Pathogen","Source"
"point",NA,"1982",38.3141,69.0458,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1982",38.5256,68.5471,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1982",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1982",38.5093,68.2241,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",43.4968,79.92,"Kazakhstan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",15.2333,-12.1833,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",16.6612,-9.6181,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",16.5107,-15.806,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",16.91,-15.65,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",16.1519,-13.497,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",16.6217,-11.3993,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",18.15,-15.9667,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",46.34,48.04,"Russian Federation",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",-28.18,23.53,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",-28.73,24.76,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",-25.8101,28.7399,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",-26.1454,28.1108,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1983",-25.65,28.18,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",16.91,-15.65,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",16.1519,-13.497,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",16.6217,-11.3993,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",18.15,-15.9667,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",34.2,72.03,"Pakistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-29.668,22.7449,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-28.18,23.53,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-28.73,24.76,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-28.53,24.51,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-33.88,18.6,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-33.0065,17.9416,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-33.38,18.38,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-33.5833,22.2,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",-33.91,18.41,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",38.3141,69.0458,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",1.947,34.6962,"Uganda",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1984",1.7555,34.6109,"Uganda",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",11.05,14.1494,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",10.59,14.32,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",4.95,9.93,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",4.36,18.58,"Central African Republic",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",12.11,15.04,"Chad",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-4.7894,11.8603,"Congo",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-4.25,15.28,"Congo",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-0.71,8.78,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-1.86,11.01,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",0.56,12.86,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",46.34,48.04,"Russian Federation",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-33.4498,20.8047,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-24.308,29.4822,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-31.86,25.81,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-29.668,22.7449,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-28.3281,23.0711,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-28.73,24.76,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-28.53,24.51,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-33.5833,22.2,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-29.61,30.38,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-27.7677,30.793,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-29.1285,24.773,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-29.75,25.31,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-25.1,30.45,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",-26.1454,28.1108,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",38.3141,69.0458,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1985",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",11.05,14.1494,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",10.59,14.32,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",4.95,9.93,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",4.36,18.58,"Central African Republic",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",12.11,15.04,"Chad",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-4.7894,11.8603,"Congo",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-4.25,15.28,"Congo",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-0.71,8.78,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-1.86,11.01,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",18.15,-15.9667,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-19.5666,18.1166,"Namibia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-22.5604,17.0816,"Namibia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",46.34,48.04,"Russian Federation",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",15.35,-15.48,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",15.26,-14.46,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",12.5532,-12.1838,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",12.58,-16.27,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",14.7345,-17.328,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-33.4498,20.8047,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-31.86,25.81,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-29.668,22.7449,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-28.73,24.76,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-28.53,24.51,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-29.1285,24.773,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-29.75,25.31,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-29.5847,26.6713,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-26.1454,28.1108,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",-25.65,26.7,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",38.3141,69.0458,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",38.03,69.58,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1986",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",11.05,14.1494,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",10.59,14.32,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",4.95,9.93,"Cameroon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",4.36,18.58,"Central African Republic",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",12.11,15.04,"Chad",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-4.7894,11.8603,"Congo",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-4.25,15.28,"Congo",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-0.71,8.78,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-1.86,11.01,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",0.56,12.86,"Gabon",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",33.606,73.0436,"Pakistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",46.34,48.04,"Russian Federation",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",15.35,-15.48,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",15.26,-14.46,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",16.5,-15.811,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",16.5123,-15.5068,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",14.62,-17.02,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",13.7692,-13.6665,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",12.5532,-12.1838,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",12.58,-16.27,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-33.4498,20.8047,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-28.73,24.76,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",-26.1454,28.1108,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",38.3141,69.0458,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1987",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",16.5124,-15.8048,"Mauritania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",12.58,-16.27,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",-26.2708,28.1123,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",38.3141,69.0458,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",37.84,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1988",0.0167,30.5499,"Uganda",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1989",15.26,-14.46,"Senegal",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1989",18.483,31.8216,"Sudan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1990",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1990",38.37,68.73,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1991",42.63,21.09,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1991",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1991",37.2664,68.1337,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1991",38.3075,69.6721,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1991",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1991",38.5093,68.2241,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"1992",42.63,21.09,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
